405.56	167.33
405.93	168.00
406.31	165.67
406.69	165.33
407.06	164.00
407.44	163.67
407.81	161.33
408.19	163.00
408.56	164.33
408.94	166.00
409.31	165.00
409.69	164.00
410.06	164.33
410.44	165.33
410.81	166.00
411.18	165.67
411.56	165.67
411.93	166.00
412.31	166.33
412.68	166.67
413.06	167.67
413.43	167.67
413.81	166.33
414.18	166.33
414.56	166.67
414.93	167.33
415.30	165.67
415.68	165.67
416.05	165.00
416.43	165.33
416.80	164.00
417.18	164.67
417.55	165.67
417.92	167.33
418.30	166.33
418.67	166.33
419.05	166.00
419.42	167.00
419.79	168.67
420.17	169.00
420.54	169.33
420.91	167.00
421.29	166.33
421.66	165.33
422.04	165.33
422.41	165.67
422.78	166.67
423.16	166.00
423.53	166.33
423.90	166.00
424.28	166.00
424.65	166.00
425.02	167.67
425.40	169.33
425.77	170.00
426.14	171.00
426.52	170.00
426.89	169.67
427.26	168.00
427.63	168.67
428.01	167.33
428.38	167.33
428.75	167.33
429.13	168.00
429.50	166.67
429.87	167.33
430.24	166.33
430.62	165.33
430.99	165.00
431.36	166.33
431.73	166.67
432.11	166.00
432.48	166.33
432.85	169.33
433.22	168.67
433.60	166.33
433.97	166.00
434.34	168.00
434.71	169.67
435.09	167.00
435.46	164.67
435.83	165.00
436.20	165.67
436.57	168.00
436.95	168.67
437.32	168.33
437.69	165.00
438.06	164.67
438.43	165.67
438.81	169.33
439.18	168.67
439.55	169.00
439.92	167.33
440.29	167.00
440.66	167.33
441.04	167.67
441.41	167.00
441.78	167.00
442.15	167.33
442.52	167.33
442.89	166.33
443.26	165.00
443.64	166.00
444.01	166.67
444.38	167.33
444.75	168.33
445.12	169.33
445.49	171.67
445.86	172.67
446.23	170.33
446.60	169.00
446.98	178.00
447.35	200.33
447.72	228.33
448.09	245.33
448.46	248.33
448.83	241.00
449.20	228.00
449.57	209.67
449.94	188.67
450.31	173.67
450.68	168.00
451.05	168.00
451.42	167.67
451.79	167.00
452.16	166.00
452.53	166.00
452.90	166.67
453.28	166.67
453.65	166.00
454.02	165.67
454.39	164.67
454.76	165.67
455.13	164.00
455.50	165.33
455.87	164.67
456.24	164.67
456.61	165.67
456.98	166.33
457.34	166.33
457.71	166.33
458.08	168.00
458.45	169.00
458.82	167.33
459.19	168.00
459.56	170.00
459.93	170.67
460.30	168.67
460.67	166.67
461.04	166.67
461.41	166.67
461.78	168.00
462.15	167.00
462.52	167.33
462.89	170.00
463.26	169.33
463.62	168.00
463.99	164.00
464.36	166.33
464.73	167.67
465.10	167.33
465.47	166.33
465.84	166.00
466.21	166.67
466.58	168.33
466.94	167.33
467.31	167.33
467.68	166.33
468.05	167.00
468.42	166.67
468.79	164.67
469.16	165.00
469.52	164.67
469.89	167.67
470.26	168.00
470.63	169.00
471.00	167.33
471.37	170.67
471.73	179.67
472.10	190.67
472.47	195.00
472.84	192.33
473.21	186.33
473.57	183.33
473.94	179.33
474.31	175.00
474.68	170.67
475.05	169.33
475.41	168.67
475.78	167.00
476.15	165.00
476.52	166.00
476.88	166.00
477.25	167.33
477.62	167.67
477.99	167.67
478.35	168.33
478.72	166.33
479.09	166.67
479.46	165.33
479.82	167.67
480.19	166.33
480.56	164.33
480.93	162.67
481.29	164.00
481.66	164.67
482.03	165.00
482.39	163.33
482.76	163.33
483.13	164.00
483.49	166.67
483.86	169.33
484.23	169.67
484.59	170.00
484.96	170.33
485.33	169.67
485.69	170.67
486.06	170.33
486.43	171.00
486.79	167.67
487.16	166.33
487.53	165.67
487.89	166.33
488.26	165.67
488.63	166.00
488.99	165.67
489.36	168.00
489.72	166.00
490.09	166.67
490.46	162.67
490.82	163.00
491.19	162.67
491.55	165.33
491.92	168.00
492.29	174.67
492.65	188.00
493.02	207.33
493.38	220.00
493.75	221.67
494.12	212.00
494.48	202.00
494.85	191.00
495.21	181.67
495.58	173.33
495.94	167.67
496.31	166.00
496.67	166.00
497.04	168.67
497.40	169.00
497.77	168.33
498.13	167.00
498.50	166.00
498.86	166.67
499.23	167.33
499.59	167.67
499.96	168.33
500.32	168.67
500.69	169.67
501.05	169.67
501.42	180.33
501.78	203.67
502.15	248.67
502.51	291.33
502.88	324.33
503.24	324.67
503.61	302.67
503.97	269.33
504.34	234.00
504.70	206.33
505.07	184.00
505.43	177.00
505.79	177.33
506.16	178.00
506.52	179.00
506.89	176.00
507.25	175.33
507.61	169.67
507.98	169.00
508.34	168.00
508.71	169.00
509.07	167.67
509.43	169.00
509.80	169.33
510.16	169.67
510.53	168.33
510.89	168.33
511.25	169.00
511.62	166.67
511.98	166.33
512.34	166.00
512.71	167.67
513.07	165.67
513.43	163.67
513.80	162.33
514.16	162.33
514.52	164.33
514.89	164.33
515.25	165.00
515.61	163.67
515.98	165.33
516.34	167.00
516.70	169.00
517.07	168.33
517.43	167.00
517.79	165.67
518.15	165.67
518.52	165.67
518.88	166.00
519.24	163.67
519.61	162.33
519.97	161.67
520.33	163.67
520.69	165.33
521.06	166.00
521.42	165.33
521.78	165.00
522.14	165.00
522.51	166.33
522.87	165.67
523.23	166.33
523.59	165.67
523.95	166.67
524.32	164.67
524.68	163.67
525.04	162.33
525.40	163.00
525.76	165.67
526.13	166.67
526.49	166.67
526.85	164.67
527.21	163.33
527.57	164.00
527.94	165.33
528.30	167.33
528.66	167.00
529.02	167.00
529.38	165.00
529.74	164.00
530.10	164.00
530.47	166.00
530.83	166.33
531.19	165.00
531.55	165.33
531.91	165.33
532.27	166.00
532.63	165.67
532.99	166.33
533.36	164.67
533.72	164.00
534.08	162.33
534.44	163.00
534.80	163.67
535.16	165.33
535.52	166.67
535.88	165.67
536.24	165.33
536.60	163.67
536.96	162.67
537.32	161.33
537.68	161.67
538.05	162.67
538.41	163.00
538.77	163.33
539.13	163.00
539.49	163.33
539.85	164.00
540.21	164.67
540.57	164.67
540.93	164.33
541.29	163.67
541.65	164.67
542.01	165.00
542.37	165.00
542.73	166.33
543.09	166.00
543.45	166.67
543.81	165.00
544.17	165.33
544.53	165.67
544.89	166.00
545.25	167.33
545.61	165.67
545.97	165.00
546.32	163.33
546.68	164.33
547.04	166.00
547.40	167.33
547.76	167.33
548.12	167.00
548.48	164.33
548.84	164.00
549.20	161.67
549.56	160.33
549.92	162.00
550.28	164.33
550.63	166.67
550.99	165.00
551.35	165.00
551.71	167.00
552.07	169.00
552.43	168.33
552.79	167.33
553.15	166.00
553.50	167.33
553.86	165.33
554.22	165.00
554.58	163.33
554.94	166.00
555.30	165.67
555.66	166.00
556.01	165.67
556.37	164.33
556.73	164.67
557.09	165.67
557.45	167.67
557.80	167.33
558.16	164.00
558.52	164.33
558.88	164.67
559.24	166.33
559.59	166.67
559.95	166.33
560.31	167.00
560.67	166.00
561.03	165.33
561.38	164.00
561.74	166.67
562.10	168.33
562.46	170.00
562.81	166.67
563.17	166.67
563.53	165.67
563.89	166.33
564.24	164.00
564.60	163.33
564.96	164.00
565.31	165.00
565.67	165.67
566.03	165.33
566.39	166.00
566.74	164.00
567.10	164.00
567.46	162.67
567.81	165.33
568.17	166.33
568.53	167.67
568.88	167.00
569.24	165.67
569.60	164.67
569.95	166.00
570.31	168.00
570.67	169.67
571.02	170.00
571.38	168.33
571.74	167.00
572.09	166.33
572.45	167.00
572.80	169.00
573.16	169.33
573.52	170.00
573.87	169.67
574.23	168.33
574.58	166.00
574.94	165.67
575.30	165.67
575.65	166.67
576.01	164.00
576.36	164.67
576.72	164.33
577.08	166.67
577.43	166.67
577.79	167.67
578.14	167.33
578.50	167.67
578.85	168.33
579.21	168.00
579.56	167.00
579.92	167.67
580.27	169.67
580.63	170.67
580.99	170.00
581.34	168.67
581.70	169.67
582.05	171.00
582.41	172.67
582.76	171.00
583.12	169.33
583.47	168.33
583.82	170.67
584.18	172.67
584.53	174.00
584.89	176.33
585.24	177.33
585.60	178.67
585.95	178.00
586.31	180.00
586.66	183.33
587.02	190.67
587.37	255.00
587.73	454.00
588.08	849.67
588.43	1359.67
588.79	1800.33
589.14	2023.00
589.50	1987.33
589.85	1721.67
590.20	1395.00
590.56	1100.67
590.91	850.33
591.27	602.67
591.62	378.67
591.97	261.67
592.33	216.33
592.68	197.67
593.03	191.33
593.39	185.67
593.74	180.33
594.10	175.33
594.45	170.67
594.80	169.33
595.16	168.00
595.51	168.00
595.86	169.33
596.22	169.67
596.57	170.67
596.92	168.33
597.28	166.67
597.63	167.00
597.98	168.67
598.33	168.00
598.69	165.00
599.04	163.00
599.39	165.33
599.75	167.33
600.10	167.67
600.45	165.33
600.80	164.67
601.16	165.67
601.51	167.00
601.86	166.67
602.21	165.00
602.57	162.67
602.92	162.67
603.27	164.33
603.62	167.33
603.98	168.67
604.33	167.67
604.68	165.67
605.03	164.33
605.38	164.33
605.74	165.33
606.09	166.00
606.44	166.00
606.79	165.33
607.14	165.67
607.50	165.33
607.85	166.33
608.20	165.33
608.55	166.00
608.90	165.33
609.25	164.33
609.61	163.67
609.96	163.33
610.31	166.33
610.66	167.67
611.01	167.67
611.36	166.67
611.71	167.00
612.07	168.67
612.42	168.33
612.77	168.67
613.12	167.67
613.47	166.00
613.82	163.67
614.17	162.00
614.52	162.00
614.87	161.00
615.22	163.67
615.57	164.00
615.93	164.33
616.28	162.33
616.63	162.67
616.98	163.00
617.33	163.67
617.68	165.00
618.03	165.67
618.38	166.67
618.73	166.33
619.08	167.00
619.43	165.33
619.78	165.00
620.13	163.33
620.48	163.67
620.83	162.33
621.18	164.33
621.53	164.00
621.88	165.00
622.23	164.00
622.58	165.67
622.93	164.33
623.28	165.33
623.63	163.33
623.98	164.00
624.33	162.00
624.68	161.67
625.03	162.67
625.38	164.67
625.73	166.33
626.08	164.00
626.42	162.33
626.77	161.33
627.12	163.33
627.47	164.33
627.82	165.33
628.17	165.67
628.52	166.00
628.87	166.67
629.22	165.67
629.57	165.00
629.92	163.33
630.26	163.33
630.61	162.67
630.96	162.00
631.31	163.67
631.66	166.33
632.01	168.67
632.36	167.00
632.70	165.67
633.05	164.00
633.40	163.67
633.75	161.33
634.10	161.67
634.45	163.67
634.79	165.33
635.14	165.00
635.49	163.67
635.84	164.00
636.19	165.00
636.53	164.67
636.88	163.67
637.23	163.00
637.58	163.00
637.93	165.00
638.27	166.33
638.62	168.00
638.97	167.67
639.32	165.00
639.66	165.33
640.01	164.33
640.36	165.67
640.71	164.33
641.05	165.67
641.40	165.67
641.75	165.33
642.10	166.00
642.44	165.00
642.79	165.33
643.14	164.00
643.48	164.67
643.83	163.33
644.18	163.00
644.53	163.67
644.87	166.67
645.22	167.67
645.57	168.67
645.91	167.33
646.26	166.67
646.61	164.33
646.95	165.33
647.30	165.00
647.64	166.00
647.99	163.00
648.34	163.00
648.68	163.67
649.03	166.00
649.38	165.67
649.72	165.00
650.07	165.33
650.41	166.00
650.76	167.00
651.11	168.67
651.45	168.67
651.80	168.33
652.14	168.67
652.49	169.00
652.84	168.33
653.18	165.67
653.53	163.67
653.87	163.33
654.22	163.33
654.56	164.33
654.91	164.00
655.26	162.67
655.60	163.33
655.95	164.00
656.29	166.33
656.64	165.00
656.98	165.33
657.33	165.00
657.67	167.00
658.02	167.00
658.36	164.33
658.71	162.67
659.05	163.33
659.40	166.67
659.74	166.67
660.09	165.00
660.43	164.00
660.78	165.00
661.12	166.00
661.46	164.33
661.81	164.67
662.15	165.67
662.50	168.33
662.84	166.67
663.19	165.33
663.53	166.67
663.88	168.33
664.22	168.33
664.56	167.00
664.91	167.67
665.25	168.00
665.60	167.33
665.94	166.33
666.28	165.33
666.63	166.67
666.97	166.00
667.32	167.00
667.66	173.00
668.00	206.00
668.35	268.33
668.69	354.67
669.03	425.67
669.38	465.33
669.72	474.67
670.06	479.67
670.41	462.67
670.75	426.33
671.09	372.67
671.44	325.00
671.78	278.00
672.12	232.33
672.47	202.67
672.81	185.00
673.15	177.33
673.49	171.67
673.84	170.33
674.18	169.33
674.52	169.00
674.87	169.00
675.21	169.00
675.55	165.00
675.89	163.67
676.24	162.67
676.58	165.67
676.92	165.67
677.26	166.00
677.61	163.00
677.95	163.00
678.29	163.33
678.63	165.67
678.97	164.33
679.32	162.33
679.66	162.33
680.00	164.00
680.34	166.00
680.68	165.33
681.03	165.33
681.37	165.33
681.71	164.33
682.05	164.00
682.39	164.00
682.73	164.67
683.08	164.33
683.42	163.67
683.76	164.00
684.10	165.67
684.44	166.00
684.78	166.00
685.12	164.00
685.47	164.00
685.81	164.00
686.15	163.67
686.49	165.00
686.83	164.33
687.17	165.00
687.51	162.67
687.85	163.00
688.19	162.67
688.53	165.33
688.88	166.00
689.22	167.33
689.56	166.67
689.90	168.33
690.24	167.00
690.58	164.33
690.92	161.00
691.26	160.67
691.60	161.33
691.94	162.33
692.28	162.33
692.62	163.67
692.96	164.00
693.30	164.00
693.64	163.00
693.98	162.67
694.32	166.00
694.66	167.33
695.00	168.33
695.34	167.00
695.68	166.67
696.02	166.00
696.36	164.00
696.70	165.00
697.04	166.33
697.38	167.33
697.72	166.00
698.06	164.67
698.40	164.67
698.74	166.00
699.07	167.33
699.41	167.33
699.75	166.00
700.09	165.67
700.43	167.33
700.77	168.67
701.11	168.33
701.45	169.00
701.79	168.67
702.13	168.67
702.46	166.67
702.80	165.33
703.14	165.67
703.48	166.33
703.82	168.00
704.16	167.33
704.50	167.67
704.84	170.00
705.17	172.00
705.51	172.33
705.85	172.67
706.19	176.33
706.53	203.67
706.86	267.00
707.20	372.33
707.54	485.33
707.88	572.00
708.22	613.00
708.55	628.33
708.89	640.33
709.23	647.00
709.57	618.00
709.91	555.00
710.24	464.33
710.58	376.00
710.92	294.67
711.26	237.00
711.59	202.00
711.93	185.33
712.27	178.67
712.61	178.00
712.94	174.67
713.28	173.33
713.62	170.00
713.95	169.00
714.29	167.00
714.63	165.67
714.97	164.33
715.30	162.33
715.64	161.00
715.98	160.67
716.31	162.33
716.65	164.67
716.99	167.00
717.32	167.00
717.66	166.33
718.00	164.67
718.33	163.00
718.67	163.33
719.01	163.67
719.34	164.33
719.68	164.33
720.01	163.00
720.35	163.00
720.69	162.33
721.02	163.67
721.36	163.33
721.69	164.67
722.03	164.33
722.37	166.00
722.70	164.67
723.04	166.33
723.37	165.33
723.71	166.67
724.04	165.33
724.38	166.00
724.72	163.33
725.05	162.67
725.39	162.00
725.72	164.67
726.06	165.00
726.39	164.67
726.73	163.33
727.06	163.67
727.40	165.33
727.73	166.00
728.07	167.33
728.40	172.00
728.74	180.33
729.07	193.33
729.41	204.33
729.74	211.67
730.08	211.00
730.41	210.00
730.75	210.67
731.08	213.33
731.42	209.00
731.75	199.33
732.08	190.33
732.42	183.00
732.75	177.33
733.09	171.00
733.42	166.67
733.76	166.00
734.09	165.33
734.42	166.33
734.76	166.33
735.09	165.00
735.43	163.00
735.76	162.00
736.09	162.00
736.43	163.33
736.76	163.67
737.10	165.33
737.43	164.67
737.76	164.67
738.10	163.00
738.43	165.67
738.76	166.67
739.10	167.67
739.43	165.67
739.76	164.00
740.10	164.33
740.43	163.67
740.76	162.67
741.10	162.33
741.43	163.67
741.76	165.33
742.09	164.33
742.43	163.67
742.76	164.33
743.09	165.33
743.43	165.33
743.76	165.67
744.09	165.00
744.42	165.00
744.76	164.00
745.09	165.67
745.42	165.33
745.75	164.67
746.09	163.67
746.42	165.33
746.75	165.67
747.08	165.33
747.41	163.67
747.75	161.67
748.08	161.00
748.41	161.67
748.74	165.67
749.07	169.00
749.41	169.67
749.74	168.33
750.07	166.33
750.40	166.00
750.73	165.67
751.06	164.00
751.40	163.33
751.73	164.00
752.06	165.67
752.39	166.33
752.72	166.00
753.05	166.00
753.38	166.33
753.71	166.00
754.05	165.33
754.38	165.67
754.71	166.00
755.04	167.33
755.37	167.00
755.70	167.00
756.03	166.00
756.36	163.67
756.69	162.33
757.02	162.00
757.35	163.33
757.68	163.33
758.02	162.33
758.35	162.67
758.68	164.67
759.01	167.00
759.34	166.67
759.67	164.67
760.00	161.33
760.33	162.67
760.66	163.33
760.99	164.33
761.32	162.67
761.65	161.00
761.98	160.00
762.31	160.67
762.64	163.00
762.97	166.00
763.30	165.00
763.63	164.33
763.96	164.67
764.29	164.67
764.61	163.00
764.94	163.00
765.27	163.67
765.60	167.00
765.93	165.67
766.26	165.33
766.59	164.00
766.92	163.33
767.25	162.67
767.58	161.00
767.91	161.33
768.24	163.00
768.56	163.33
768.89	164.67
769.22	164.00
769.55	164.67
769.88	163.67
770.21	162.00
770.54	163.00
770.86	161.67
771.19	162.67
771.52	160.33
771.85	161.00
772.18	160.00
772.51	161.33
772.83	162.00
773.16	164.67
773.49	166.00
773.82	165.00
774.15	163.67
774.47	163.00
774.80	165.67
775.13	166.00
775.46	166.00
775.79	164.67
776.11	164.00
776.44	163.33
776.77	164.67
777.10	164.33
777.42	165.00
777.75	162.67
778.08	163.33
778.41	163.33
778.73	162.67
779.06	163.33
779.39	164.00
779.71	166.33
780.04	166.33
780.37	166.00
780.70	165.67
781.02	165.67
781.35	166.00
781.68	165.00
782.00	165.33
782.33	165.33
782.66	166.00
782.98	166.33
783.31	165.33
783.64	165.00
783.96	165.00
784.29	166.67
784.62	168.33
784.94	167.33
785.27	166.33
785.59	164.67
785.92	164.67
786.25	164.00
786.57	165.00
786.90	166.00
787.22	165.00
787.55	161.67
787.88	159.33
788.20	160.67
788.53	164.33
788.85	166.33
789.18	166.67
789.50	165.33
789.83	164.00
790.15	162.67
790.48	163.00
790.81	163.67
791.13	164.33
791.46	164.67
791.78	165.33
792.11	166.33
792.43	165.67
792.76	165.00
793.08	163.67
793.41	163.67
793.73	163.67
794.06	164.00
794.38	162.33
794.71	161.67
795.03	160.00
795.35	162.00
795.68	163.67
796.00	165.00
796.33	164.00
796.65	164.67
796.98	165.00
797.30	165.00
797.63	162.00
797.95	161.00
798.27	160.00
798.60	160.00
798.92	161.00
799.25	162.67
799.57	162.33
799.89	162.00
800.22	163.00
800.54	163.67
800.87	162.33
801.19	160.67
801.51	162.00
801.84	163.00
802.16	164.67
802.48	164.33
802.81	165.00
803.13	162.67
803.45	162.67
803.78	163.67
804.10	165.67
804.42	165.67
804.75	166.67
805.07	166.33
805.39	167.33
805.71	165.33
806.04	166.00
806.36	165.00
806.68	164.67
807.01	163.67
807.33	164.00
807.65	163.67
807.97	163.67
808.30	163.67
808.62	164.00
808.94	166.33
809.26	167.00
809.59	168.00
809.91	165.67
810.23	164.67
810.55	163.67
810.87	163.67
811.20	163.67
811.52	163.67
811.84	164.00
812.16	164.67
812.48	164.00
812.81	162.67
813.13	163.00
813.45	164.67
813.77	166.33
814.09	165.67
814.41	165.33
814.74	164.33
815.06	163.67
815.38	163.00
815.70	163.67
816.02	163.33
816.34	163.33
816.66	163.00
816.98	163.67
817.30	165.00
817.63	164.33
817.95	162.33
818.27	161.67
818.59	162.33
818.91	164.00
819.23	163.00
819.55	162.67
819.87	161.67
820.19	162.33
820.51	162.67
820.83	163.00
821.15	163.00
821.47	163.00
821.79	161.67
822.11	160.33
822.43	159.67
822.75	161.67
823.07	164.00
823.39	165.00
823.71	165.00
824.03	163.00
824.35	163.00
824.67	163.67
824.99	164.33
825.31	163.67
825.63	163.00
825.95	161.00
826.27	160.00
826.59	161.00
826.91	163.00
827.23	164.00
827.55	164.33
827.87	166.00
828.19	167.33
828.51	166.33
828.83	164.67
829.15	164.00
829.46	165.33
829.78	168.67
830.10	168.67
830.42	168.00
830.74	164.00
831.06	163.67
831.38	163.00
831.70	165.00
832.01	165.00
832.33	163.67
832.65	162.33
832.97	162.00
833.29	162.67
833.61	162.00
833.93	161.33
834.24	161.33
834.56	161.00
834.88	162.33
835.20	163.33
835.52	163.67
835.83	163.67
836.15	163.33
836.47	164.33
836.79	164.00
837.10	164.00
837.42	164.00
837.74	165.00
838.06	164.67
838.37	163.00
838.69	161.00
839.01	160.67
839.33	162.33
839.64	163.00
839.96	165.33
840.28	165.33
840.60	165.00
840.91	164.00
841.23	164.67
841.55	165.33
841.86	164.33
842.18	163.33
842.50	164.00
842.81	164.00
843.13	163.67
843.45	162.33
843.76	161.67
844.08	161.67
844.40	161.33
844.71	162.33
845.03	162.00
845.35	162.67
845.66	162.67
845.98	162.33
846.29	162.00
846.61	161.67
846.93	163.00
847.24	163.00
847.56	162.67
847.87	160.67
848.19	160.67
848.51	161.00
848.82	163.00
849.14	162.33
849.45	161.67
849.77	162.00
850.08	163.33
850.40	164.00
850.72	164.33
851.03	163.67
851.35	164.00
851.66	163.33
851.98	163.33
852.29	162.67
852.61	162.33
852.92	163.00
853.24	163.67
853.55	164.33
853.87	165.33
854.18	165.33
854.50	164.33
854.81	162.33
855.12	161.00
855.44	162.00
855.75	164.00
856.07	167.33
856.38	167.33
856.70	166.67
857.01	164.00
857.33	162.33
857.64	162.33
857.95	162.67
858.27	164.67
858.58	164.33
858.90	165.67
859.21	166.33
859.52	166.67
859.84	165.67
860.15	165.00
860.47	163.67
860.78	163.00
861.09	162.67
861.41	164.67
861.72	166.67
862.03	167.33
862.35	167.33
862.66	166.00
862.97	163.33
863.29	161.67
863.60	160.67
863.91	162.67
864.23	163.33
864.54	163.67
864.85	162.67
865.16	162.00
865.48	162.67
865.79	162.67
866.10	163.33
866.42	162.67
866.73	163.33
867.04	163.33
867.35	163.00
867.67	162.33
867.98	161.33
868.29	161.67
868.60	162.33
868.91	163.33
869.23	164.33
869.54	165.33
869.85	166.33
870.16	167.67
870.47	167.33
870.79	165.33
871.10	163.67
871.41	165.67
871.72	166.33
872.03	166.33
872.35	164.00
872.66	162.67
872.97	162.67
873.28	162.00
873.59	163.67
873.90	163.67
874.21	162.67
874.52	161.67
874.84	161.33
875.15	161.67
875.46	162.00
875.77	163.00
876.08	164.33
876.39	164.67
876.70	162.33
877.01	162.33
877.32	163.00
877.63	165.00
877.94	163.33
878.26	163.00
878.57	163.00
878.88	164.33
879.19	163.33
879.50	161.33
879.81	160.00
880.12	160.67
880.43	160.67
880.74	160.67
881.05	159.00
881.36	159.33
881.67	160.67
881.98	163.00
882.29	162.33
882.60	161.33
882.91	159.00
883.22	161.67
883.53	163.67
883.84	164.67
884.15	163.33
884.45	162.00
884.76	162.00
885.07	162.33
885.38	164.67
885.69	164.33
886.00	165.00
886.31	163.67
886.62	165.00
886.93	164.67
887.24	162.67
887.55	162.00
887.86	160.67
888.16	160.33
888.47	160.67
888.78	162.00
889.09	163.67
889.40	163.33
889.71	162.00
890.02	160.67
890.32	160.00
890.63	161.33
890.94	162.67
891.25	164.33
891.56	165.33
891.87	166.00
892.17	165.00
892.48	163.00
892.79	163.33
893.10	165.33
893.40	166.00
893.71	165.00
894.02	162.67
894.33	162.67
894.64	162.33
894.94	162.67
895.25	163.67
895.56	164.67
895.87	165.00
896.17	163.67
896.48	161.00
896.79	160.67
897.09	160.67
897.40	161.67
897.71	162.33
898.02	162.33
898.32	162.00
898.63	161.00
898.94	161.00
899.24	162.00
899.55	163.67
899.86	163.33
900.16	163.33
900.47	162.67
900.78	164.33
901.08	165.67
901.39	165.67
901.70	165.33
902.00	164.00
902.31	164.33
902.61	164.33
902.92	164.33
903.23	164.67
903.53	165.00
903.84	164.33
904.14	162.67
904.45	162.00
904.76	162.67
905.06	162.00
905.37	161.33
905.67	162.33
905.98	163.33
906.28	164.00
906.59	162.00
906.89	161.67
907.20	161.00
907.50	162.00
907.81	162.67
908.11	163.00
908.42	163.33
908.72	164.67
909.03	165.67
909.33	167.33
909.64	167.33
909.94	167.00
910.25	165.67
910.55	164.67
910.86	165.33
911.16	166.00
911.47	167.67
911.77	168.00
912.08	166.67
912.38	164.33
912.69	165.00
912.99	166.00
913.29	166.33
913.60	164.67
913.90	164.33
914.21	165.00
914.51	165.00
914.81	165.00
915.12	165.67
915.42	165.67
915.72	165.00
916.03	162.00
916.33	162.00
916.64	163.33
916.94	165.33
917.24	164.00
917.55	162.67
917.85	162.33
918.15	163.00
918.46	163.67
918.76	164.00
919.06	175.00
919.37	176.33
919.67	175.67
919.97	165.67
920.27	164.67
920.58	166.33
920.88	165.00
921.18	163.00
921.48	162.00
921.79	164.00
922.09	165.33
922.39	165.33
922.69	162.67
923.00	161.67
923.30	163.00
923.60	164.33
923.90	167.00
924.21	166.67
924.51	166.33
924.81	164.00
925.11	163.67
925.41	164.33
925.72	165.00
926.02	165.33
926.32	165.67
926.62	165.00
926.92	163.67
927.22	162.67
927.53	162.00
927.83	160.67
928.13	160.67
928.43	163.00
928.73	165.00
929.03	164.67
929.33	163.00
929.63	162.33
929.94	164.67
930.24	166.00
930.54	167.00
930.84	165.67
931.14	166.33
931.44	164.33
931.74	163.00
932.04	160.00
932.34	160.33
932.64	162.33
932.94	164.33
933.24	165.33
933.54	164.00
933.84	164.00
934.14	163.33
934.44	163.67
934.74	162.00
935.04	161.67
935.34	160.67
935.64	163.00
935.94	163.33
936.24	164.33
936.54	163.33
936.84	164.67
937.14	165.33
937.44	165.00
937.74	164.67
938.04	164.33
938.34	164.33
938.64	164.00
938.94	164.00
939.24	164.33
939.54	165.00
939.84	165.00
940.14	166.33
